Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;NO2;O3;PM_2.5_Lvs;comment
10-04-2020 13:30:00;2.83;87.7;3.41;;Data er manuelt kontrolleret
10-04-2020 13:00:00;2.29;86.97;3.03;;Data er manuelt kontrolleret
10-04-2020 12:30:00;3.31;84.88;4.16;;Data er manuelt kontrolleret
10-04-2020 12:00:00;3.67;83.44;4.57;;Data er manuelt kontrolleret
10-04-2020 11:30:00;3.85;82.84;5.05;;Data er manuelt kontrolleret
10-04-2020 11:00:00;2.96;84.37;3.93;;Data er manuelt kontrolleret
10-04-2020 10:30:00;3.1;82.14;3.87;;Data er manuelt kontrolleret
10-04-2020 10:00:00;4.32;78.93;5.76;;Data er manuelt kontrolleret
10-04-2020 09:30:00;4.56;77.92;5.74;;Data er manuelt kontrolleret
10-04-2020 09:00:00;4.27;76.53;5.34;;Data er manuelt kontrolleret
10-04-2020 08:30:00;4.12;77.06;5.11;;Data er manuelt kontrolleret
10-04-2020 08:00:00;5.46;74.46;6.2;;Data er manuelt kontrolleret
10-04-2020 07:30:00;5.13;67.38;5.93;;Data er manuelt kontrolleret
10-04-2020 07:00:00;5.73;64.13;6.37;;Data er manuelt kontrolleret
10-04-2020 06:30:00;12.22;47.67;13.81;;Data er manuelt kontrolleret
10-04-2020 05:30:00;14.45;35.11;15.89;;Data er manuelt kontrolleret
10-04-2020 05:00:00;12.61;36.38;12.81;;Data er manuelt kontrolleret
10-04-2020 04:30:00;7.73;41.9;8.11;;Data er manuelt kontrolleret
10-04-2020 04:00:00;7.14;41.42;7.53;;Data er manuelt kontrolleret
10-04-2020 03:30:00;6.33;42.38;6.53;;Data er manuelt kontrolleret
10-04-2020 02:30:00;6.21;45.85;6.78;;Data er manuelt kontrolleret
10-04-2020 02:00:00;5.9;52.87;6.07;;Data er manuelt kontrolleret
10-04-2020 01:30:00;5.92;53.07;6.2;;Data er manuelt kontrolleret
10-04-2020 01:00:00;6.91;48.54;6.92;;Data er manuelt kontrolleret
10-04-2020 00:30:00;6.2;57.47;5.9;;Data er manuelt kontrolleret
10-04-2020 00:00:00;7.21;57.57;7.47;5.91;Data er manuelt kontrolleret
09-04-2020 23:30:00;8.81;49.7;8.78;;Data er manuelt kontrolleret
09-04-2020 23:00:00;8.94;52.16;9.03;;Data er manuelt kontrolleret
09-04-2020 22:30:00;9.44;54.38;9.7;;Data er manuelt kontrolleret
09-04-2020 22:00:00;6.92;64.94;7.22;;Data er manuelt kontrolleret
09-04-2020 21:30:00;7.96;63.09;8.34;;Data er manuelt kontrolleret
09-04-2020 21:00:00;8.1;63.59;8.2;;Data er manuelt kontrolleret
09-04-2020 20:30:00;6.17;66.34;6.42;;Data er manuelt kontrolleret
09-04-2020 20:00:00;6.54;66.56;6.82;;Data er manuelt kontrolleret
09-04-2020 19:30:00;5.55;67.95;5.64;;Data er manuelt kontrolleret
09-04-2020 19:00:00;4.07;71.03;4.26;;Data er manuelt kontrolleret
09-04-2020 18:30:00;4.42;72.67;4.97;;Data er manuelt kontrolleret
09-04-2020 18:00:00;4.13;72.69;4.07;;Data er manuelt kontrolleret
09-04-2020 17:30:00;2.88;72.65;3.28;;Data er manuelt kontrolleret
09-04-2020 17:00:00;3.38;73.01;4.16;;Data er manuelt kontrolleret
09-04-2020 16:30:00;3.23;73.76;4.09;;Data er manuelt kontrolleret
09-04-2020 16:00:00;2.8;75.07;3.47;;Data er manuelt kontrolleret
09-04-2020 15:30:00;2.63;74.97;3.24;;Data er manuelt kontrolleret
09-04-2020 15:00:00;2.69;74.69;3.21;;Data er manuelt kontrolleret
09-04-2020 14:30:00;2.55;74.85;3.23;;Data er manuelt kontrolleret
09-04-2020 14:00:00;2.54;75.37;3.13;;Data er manuelt kontrolleret
09-04-2020 13:30:00;2.38;74.91;2.84;;Data er manuelt kontrolleret
09-04-2020 13:00:00;2.5;73.86;2.96;;Data er manuelt kontrolleret
09-04-2020 12:30:00;2.57;74.12;3.51;;Data er manuelt kontrolleret
09-04-2020 12:00:00;2.4;74.14;3.09;;Data er manuelt kontrolleret
09-04-2020 11:30:00;2.61;73.35;3.53;;Data er manuelt kontrolleret
09-04-2020 11:00:00;2.84;73.18;3.48;;Data er manuelt kontrolleret
09-04-2020 10:30:00;2.72;73.05;3.57;;Data er manuelt kontrolleret
09-04-2020 10:00:00;2.99;72.87;4.11;;Data er manuelt kontrolleret
09-04-2020 09:30:00;2.63;71.91;3.25;;Data er manuelt kontrolleret
09-04-2020 09:00:00;2.55;71.58;3.11;;Data er manuelt kontrolleret
09-04-2020 08:30:00;2.65;70.51;3.27;;Data er manuelt kontrolleret
09-04-2020 08:00:00;2.71;71.02;3.21;;Data er manuelt kontrolleret
09-04-2020 07:30:00;3.8;70.49;4.15;;Data er manuelt kontrolleret
09-04-2020 07:00:00;2.63;71.46;3.19;;Data er manuelt kontrolleret
09-04-2020 06:30:00;3.3;71.72;3.71;;Data er manuelt kontrolleret
09-04-2020 06:00:00;2.88;73.36;3.21;;Data er manuelt kontrolleret
09-04-2020 05:30:00;3.05;74.93;3.34;;Data er manuelt kontrolleret
09-04-2020 04:30:00;3.36;74.15;3.4;;Data er manuelt kontrolleret
09-04-2020 04:00:00;3.31;72.98;3.56;;Data er manuelt kontrolleret
09-04-2020 03:30:00;2.69;76.52;2.92;;Data er manuelt kontrolleret
09-04-2020 03:00:00;2.79;75.9;2.79;;Data er manuelt kontrolleret
09-04-2020 02:30:00;2.88;75.98;3.06;;Data er manuelt kontrolleret
09-04-2020 02:00:00;2.69;;2.54;;Data er manuelt kontrolleret
09-04-2020 01:30:00;4.13;73.72;4.06;;Data er manuelt kontrolleret
09-04-2020 01:00:00;4.23;73.56;4.34;;Data er manuelt kontrolleret
09-04-2020 00:30:00;4.59;73.02;4.55;;Data er manuelt kontrolleret
09-04-2020 00:00:00;4.26;71.73;4.32;5.28;Data er manuelt kontrolleret
08-04-2020 23:30:00;5.4;65.78;5.84;;Data er manuelt kontrolleret
08-04-2020 23:00:00;6.13;65.3;6.17;;Data er manuelt kontrolleret
08-04-2020 22:30:00;6.72;66.04;7;;Data er manuelt kontrolleret
08-04-2020 22:00:00;8.31;64.67;8.93;;Data er manuelt kontrolleret
08-04-2020 21:30:00;8.91;66.49;9.53;;Data er manuelt kontrolleret
08-04-2020 21:00:00;7.61;70.07;7.69;;Data er manuelt kontrolleret
08-04-2020 20:30:00;8.47;72.48;8.92;;Data er manuelt kontrolleret
08-04-2020 20:00:00;9.18;74.75;9.66;;Data er manuelt kontrolleret
08-04-2020 19:30:00;10.35;73.26;10.43;;Data er manuelt kontrolleret
08-04-2020 19:00:00;10.04;75.52;10.34;;Data er manuelt kontrolleret
08-04-2020 18:30:00;7.76;85.82;7.9;;Data er manuelt kontrolleret
08-04-2020 18:00:00;8.66;86.68;9.09;;Data er manuelt kontrolleret
08-04-2020 17:30:00;8.35;88.29;9.22;;Data er manuelt kontrolleret
08-04-2020 17:00:00;7.64;90.47;8.07;;Data er manuelt kontrolleret
08-04-2020 16:30:00;5.91;102.52;6.92;;Data er manuelt kontrolleret
08-04-2020 16:00:00;5.39;103.45;6.09;;Data er manuelt kontrolleret
08-04-2020 15:30:00;6.79;100.4;7.75;;Data er manuelt kontrolleret
08-04-2020 15:00:00;6.75;99.71;8.44;;Data er manuelt kontrolleret
08-04-2020 14:30:00;5.81;99.53;6.61;;Data er manuelt kontrolleret
08-04-2020 14:00:00;5.08;96.37;6.36;;Data er manuelt kontrolleret
08-04-2020 13:30:00;6.96;92.01;9.09;;Data er manuelt kontrolleret
08-04-2020 13:00:00;5.31;92.77;6.54;;Data er manuelt kontrolleret
08-04-2020 12:30:00;5.41;88.47;6.65;;Data er manuelt kontrolleret
08-04-2020 12:00:00;7.48;83.43;9.99;;Data er manuelt kontrolleret
08-04-2020 11:30:00;5.64;83.71;7.23;;Data er manuelt kontrolleret
08-04-2020 11:00:00;6.67;79.32;9.23;;Data er manuelt kontrolleret
08-04-2020 10:30:00;7.28;75.38;9.73;;Data er manuelt kontrolleret
08-04-2020 10:00:00;7.07;74.45;9.59;;Data er manuelt kontrolleret
08-04-2020 09:30:00;9.05;69.85;12.53;;Data er manuelt kontrolleret
08-04-2020 09:00:00;9.58;67.25;13.47;;Data er manuelt kontrolleret
08-04-2020 08:30:00;15.76;52.48;23.44;;Data er manuelt kontrolleret
08-04-2020 08:00:00;17.05;46.85;25.65;;Data er manuelt kontrolleret
08-04-2020 07:30:00;26.2;37.56;39.84;;Data er manuelt kontrolleret
08-04-2020 07:00:00;46.44;15.22;86.32;;Data er manuelt kontrolleret
08-04-2020 06:30:00;52.73;7.51;105.93;;Data er manuelt kontrolleret
08-04-2020 06:00:00;43.84;12.14;70.19;;Data er manuelt kontrolleret
08-04-2020 05:30:00;33.21;21.22;38.72;;Data er manuelt kontrolleret
08-04-2020 05:00:00;23.33;29.8;24.15;;Data er manuelt kontrolleret
08-04-2020 04:30:00;12.29;41.28;12.44;;Data er manuelt kontrolleret
08-04-2020 03:30:00;7.7;45.56;7.98;;Data er manuelt kontrolleret
08-04-2020 03:00:00;7.24;46.5;7.1;;Data er manuelt kontrolleret
08-04-2020 02:30:00;8.45;43.88;8.65;;Data er manuelt kontrolleret
08-04-2020 02:00:00;8.5;43.82;8.87;;Data er manuelt kontrolleret
08-04-2020 01:30:00;9.33;42.77;9.46;;Data er manuelt kontrolleret
08-04-2020 01:00:00;11.21;;11.46;;Data er manuelt kontrolleret
08-04-2020 00:30:00;11.1;41.6;11.44;;Data er manuelt kontrolleret
08-04-2020 00:00:00;10.62;45.15;10.84;11.53;Data er manuelt kontrolleret
07-04-2020 23:30:00;11.35;45.3;11.44;;Data er manuelt kontrolleret
07-04-2020 23:00:00;11.27;45.74;11.57;;Data er manuelt kontrolleret
07-04-2020 22:30:00;13.15;44.17;13.24;;Data er manuelt kontrolleret
07-04-2020 22:00:00;17.09;39.77;17.37;;Data er manuelt kontrolleret
07-04-2020 21:30:00;14.98;44.25;15.42;;Data er manuelt kontrolleret
07-04-2020 21:00:00;11.86;55.75;12.38;;Data er manuelt kontrolleret
07-04-2020 20:30:00;9.37;60.39;10.08;;Data er manuelt kontrolleret
07-04-2020 20:00:00;12.06;56.74;12.71;;Data er manuelt kontrolleret
07-04-2020 19:30:00;7.91;60.67;8.31;;Data er manuelt kontrolleret
07-04-2020 19:00:00;7.89;60.39;6.93;;Data er manuelt kontrolleret
07-04-2020 18:30:00;5.74;64.79;6.08;;Data er manuelt kontrolleret
07-04-2020 18:00:00;5.35;64.97;5.89;;Data er manuelt kontrolleret
07-04-2020 17:30:00;4.57;65.42;5.03;;Data er manuelt kontrolleret
07-04-2020 17:00:00;4.58;66.85;5.95;;Data er manuelt kontrolleret
07-04-2020 16:30:00;5.96;66.04;7.37;;Data er manuelt kontrolleret
07-04-2020 16:00:00;4.09;66.49;4.91;;Data er manuelt kontrolleret
07-04-2020 15:30:00;4.22;64.91;5.78;;Data er manuelt kontrolleret
07-04-2020 15:00:00;3.55;65.62;4.3;;Data er manuelt kontrolleret
07-04-2020 14:30:00;3.73;66.04;5.22;;Data er manuelt kontrolleret
07-04-2020 14:00:00;4.08;66.75;5.34;;Data er manuelt kontrolleret
07-04-2020 13:30:00;3.79;63.7;5.2;;Data er manuelt kontrolleret
07-04-2020 13:00:00;3.83;61.56;5.22;;Data er manuelt kontrolleret
07-04-2020 12:30:00;3.85;60.74;5.26;;Data er manuelt kontrolleret
07-04-2020 12:00:00;4.04;60.43;5.74;;Data er manuelt kontrolleret
07-04-2020 11:30:00;4.06;60.35;5.76;;Data er manuelt kontrolleret
07-04-2020 11:00:00;3.83;61.1;4.97;;Data er manuelt kontrolleret
07-04-2020 10:30:00;5.11;59.95;7.89;;Data er manuelt kontrolleret
07-04-2020 10:00:00;5.38;59.75;7.72;;Data er manuelt kontrolleret
07-04-2020 09:30:00;5.94;59.67;8.53;;Data er manuelt kontrolleret
07-04-2020 09:00:00;5.4;63.83;7.35;;Data er manuelt kontrolleret
07-04-2020 08:30:00;7.28;60.05;9.58;;Data er manuelt kontrolleret
07-04-2020 08:00:00;7.07;57.87;8.93;;Data er manuelt kontrolleret
07-04-2020 07:30:00;8.38;57.25;10.7;;Data er manuelt kontrolleret
07-04-2020 07:00:00;8.4;57.13;9.91;;Data er manuelt kontrolleret
07-04-2020 06:30:00;11.74;53.68;13.69;;Data er manuelt kontrolleret
07-04-2020 05:30:00;10.53;53.76;11.52;;Data er manuelt kontrolleret
07-04-2020 05:00:00;9.79;56.36;10.35;;Data er manuelt kontrolleret
07-04-2020 04:30:00;7.37;59.33;7.89;;Data er manuelt kontrolleret
07-04-2020 04:00:00;5.01;63.45;5.19;;Data er manuelt kontrolleret
07-04-2020 03:30:00;4.43;68.21;4.28;;Data er manuelt kontrolleret
07-04-2020 03:00:00;4.14;;4.3;;Data er manuelt kontrolleret
07-04-2020 02:30:00;3.82;71.26;3.84;;Data er manuelt kontrolleret
07-04-2020 02:00:00;4.43;70.33;4.51;;Data er manuelt kontrolleret
07-04-2020 01:30:00;5.64;67.64;5.69;;Data er manuelt kontrolleret
07-04-2020 01:00:00;6.93;65.16;6.88;;Data er manuelt kontrolleret
07-04-2020 00:30:00;7.91;64.9;8.22;;Data er manuelt kontrolleret
07-04-2020 00:00:00;8.54;68.75;8.49;8.05;Data er manuelt kontrolleret
06-04-2020 23:30:00;9.18;72.53;9.36;;Data er manuelt kontrolleret
06-04-2020 23:00:00;8.79;79.49;8.97;;Data er manuelt kontrolleret
06-04-2020 22:30:00;9.44;81.87;9.6;;Data er manuelt kontrolleret
06-04-2020 22:00:00;13.07;76.12;13.39;;Data er manuelt kontrolleret
06-04-2020 21:30:00;13.19;74.2;13.73;;Data er manuelt kontrolleret
06-04-2020 21:00:00;14.24;74.69;14.5;;Data er manuelt kontrolleret
06-04-2020 20:30:00;12.82;80.66;12.72;;Data er manuelt kontrolleret
06-04-2020 20:00:00;12.8;82.96;13.23;;Data er manuelt kontrolleret
06-04-2020 19:30:00;12.32;85.16;13.02;;Data er manuelt kontrolleret
06-04-2020 19:00:00;12.34;87.83;12.76;;Data er manuelt kontrolleret
06-04-2020 18:30:00;11.13;91.14;11.55;;Data er manuelt kontrolleret
06-04-2020 18:00:00;9.77;93.58;10.41;;Data er manuelt kontrolleret
06-04-2020 17:30:00;9.79;94.67;10.55;;Data er manuelt kontrolleret
06-04-2020 17:00:00;9.25;97.63;10.3;;Data er manuelt kontrolleret
06-04-2020 16:30:00;9.59;98.1;10.59;;Data er manuelt kontrolleret
06-04-2020 16:00:00;9.59;96.75;10.84;;Data er manuelt kontrolleret
06-04-2020 15:30:00;8.84;96.91;10.16;;Data er manuelt kontrolleret
06-04-2020 15:00:00;11.03;90.67;13.04;;Data er manuelt kontrolleret
06-04-2020 14:30:00;9.68;92.01;11.55;;Data er manuelt kontrolleret
06-04-2020 14:00:00;10.08;90.98;12.68;;Data er manuelt kontrolleret
06-04-2020 13:30:00;8.78;91.36;10.72;;Data er manuelt kontrolleret
06-04-2020 13:00:00;8.57;88.8;10.53;;Data er manuelt kontrolleret
06-04-2020 12:30:00;9.99;83.49;12.99;;Data er manuelt kontrolleret
06-04-2020 12:00:00;9.76;82.38;12.22;;Data er manuelt kontrolleret
06-04-2020 11:30:00;8.17;86.68;9.84;;Data er manuelt kontrolleret
06-04-2020 11:00:00;8.37;83.99;10.82;;Data er manuelt kontrolleret
06-04-2020 10:30:00;8.53;80.06;11.03;;Data er manuelt kontrolleret
06-04-2020 10:00:00;10.29;72.27;13.16;;Data er manuelt kontrolleret
06-04-2020 09:30:00;10.1;70.46;13.3;;Data er manuelt kontrolleret
06-04-2020 09:00:00;9.93;69.33;12.84;;Data er manuelt kontrolleret
06-04-2020 08:30:00;9.76;68.58;12.63;;Data er manuelt kontrolleret
06-04-2020 08:00:00;11.59;65.63;15.64;;Data er manuelt kontrolleret
06-04-2020 07:30:00;12.29;63.49;15.16;;Data er manuelt kontrolleret
06-04-2020 07:00:00;14.98;59.74;17.92;;Data er manuelt kontrolleret
06-04-2020 06:30:00;15.65;56.29;17.87;;Data er manuelt kontrolleret
06-04-2020 06:00:00;13.83;57.22;15.39;;Data er manuelt kontrolleret
06-04-2020 05:30:00;16.18;55.44;17.31;;Data er manuelt kontrolleret
06-04-2020 04:30:00;10.46;57.14;10.88;;Data er manuelt kontrolleret
06-04-2020 04:00:00;9.1;58.94;9.48;;Data er manuelt kontrolleret
06-04-2020 03:30:00;7.16;62.43;7.42;;Data er manuelt kontrolleret
06-04-2020 03:00:00;7.06;63.05;7;;Data er manuelt kontrolleret
06-04-2020 02:30:00;7.21;61.32;7.52;;Data er manuelt kontrolleret
06-04-2020 02:00:00;7.08;;7.25;;Data er manuelt kontrolleret
06-04-2020 01:30:00;6.5;66.48;6.69;;Data er manuelt kontrolleret
06-04-2020 01:00:00;6.62;65.21;6.77;;Data er manuelt kontrolleret
06-04-2020 00:30:00;7.21;64.14;7.44;;Data er manuelt kontrolleret
06-04-2020 00:00:00;6.75;65.42;6.94;22.7;Data er manuelt kontrolleret
05-04-2020 23:30:00;7.02;67.66;6.94;;Data er manuelt kontrolleret
05-04-2020 23:00:00;7.37;67.59;7.46;;Data er manuelt kontrolleret
05-04-2020 22:30:00;8.19;68.72;8.4;;Data er manuelt kontrolleret
05-04-2020 22:00:00;8.29;71.05;8.98;;Data er manuelt kontrolleret
05-04-2020 21:30:00;7.73;73.45;8.14;;Data er manuelt kontrolleret
05-04-2020 21:00:00;6.14;75.85;6.6;;Data er manuelt kontrolleret
05-04-2020 20:30:00;6.27;81.26;7.06;;Data er manuelt kontrolleret
05-04-2020 20:00:00;6.1;85.31;6.52;;Data er manuelt kontrolleret
05-04-2020 19:30:00;5.98;86.97;6.14;;Data er manuelt kontrolleret
05-04-2020 19:00:00;6.38;89.69;6.91;;Data er manuelt kontrolleret
05-04-2020 18:30:00;5.27;94.7;5.68;;Data er manuelt kontrolleret
05-04-2020 18:00:00;5.31;95.99;5.6;;Data er manuelt kontrolleret
05-04-2020 17:30:00;4.79;99.32;5.2;;Data er manuelt kontrolleret
05-04-2020 17:00:00;5.12;101.26;5.81;;Data er manuelt kontrolleret
05-04-2020 16:30:00;4.81;101.56;5.51;;Data er manuelt kontrolleret
05-04-2020 16:00:00;4.6;101.24;5.28;;Data er manuelt kontrolleret
05-04-2020 15:30:00;4.1;100.71;5.12;;Data er manuelt kontrolleret
05-04-2020 15:00:00;4.31;99.72;4.99;;Data er manuelt kontrolleret
05-04-2020 14:30:00;4.75;95.47;6.41;;Data er manuelt kontrolleret
05-04-2020 14:00:00;4.88;93.49;5.76;;Data er manuelt kontrolleret
05-04-2020 13:30:00;4.08;93.95;4.76;;Data er manuelt kontrolleret
05-04-2020 13:00:00;3.35;92.52;3.89;;Data er manuelt kontrolleret
05-04-2020 12:30:00;3.18;90.93;3.88;;Data er manuelt kontrolleret
05-04-2020 12:00:00;3.31;90.36;4.09;;Data er manuelt kontrolleret
05-04-2020 11:30:00;3.95;89.61;4.72;;Data er manuelt kontrolleret
05-04-2020 11:00:00;3.6;90.1;4.59;;Data er manuelt kontrolleret
05-04-2020 10:30:00;4.19;88.31;4.99;;Data er manuelt kontrolleret
05-04-2020 10:00:00;4.77;84.11;5.89;;Data er manuelt kontrolleret
05-04-2020 09:30:00;5.48;79.55;6.85;;Data er manuelt kontrolleret
05-04-2020 09:00:00;6.51;74.52;8.45;;Data er manuelt kontrolleret
05-04-2020 08:30:00;6.57;73.41;7.97;;Data er manuelt kontrolleret
05-04-2020 08:00:00;8.61;67.4;10.35;;Data er manuelt kontrolleret
05-04-2020 07:30:00;14.15;56.3;16.59;;Data er manuelt kontrolleret
05-04-2020 07:00:00;9.49;55.86;10.12;;Data er manuelt kontrolleret
05-04-2020 06:30:00;11.7;49.1;13.31;;Data er manuelt kontrolleret
05-04-2020 06:00:00;8.54;52.79;8.93;;Data er manuelt kontrolleret
05-04-2020 05:30:00;7.81;54.06;8.03;;Data er manuelt kontrolleret
05-04-2020 05:00:00;8.09;49.82;8.47;;Data er manuelt kontrolleret
05-04-2020 04:30:00;8.48;46.51;8.99;;Data er manuelt kontrolleret
05-04-2020 03:30:00;8.15;46.07;8.22;;Data er manuelt kontrolleret
05-04-2020 03:00:00;8.27;46.43;8.14;;Data er manuelt kontrolleret
05-04-2020 02:30:00;9;48.29;9.41;;Data er manuelt kontrolleret
05-04-2020 02:00:00;9.19;48.75;9.26;;Data er manuelt kontrolleret
05-04-2020 01:30:00;8.56;49.58;8.74;;Data er manuelt kontrolleret
05-04-2020 01:00:00;9.76;;10.04;;Data er manuelt kontrolleret
05-04-2020 00:30:00;10.11;48.29;10.16;;Data er manuelt kontrolleret
05-04-2020 00:00:00;8.92;52.47;8.87;14.14;Data er manuelt kontrolleret
04-04-2020 23:30:00;8.65;55.36;8.55;;Data er manuelt kontrolleret
04-04-2020 23:00:00;8.42;59.13;8.72;;Data er manuelt kontrolleret
04-04-2020 22:30:00;9.19;58.36;9.43;;Data er manuelt kontrolleret
04-04-2020 22:00:00;11.28;57.74;11.89;;Data er manuelt kontrolleret
04-04-2020 21:30:00;13.37;58.36;13.69;;Data er manuelt kontrolleret
04-04-2020 21:00:00;12.01;62.28;12.89;;Data er manuelt kontrolleret
04-04-2020 20:30:00;9.71;64.44;10.08;;Data er manuelt kontrolleret
04-04-2020 20:00:00;9.36;66.68;9.72;;Data er manuelt kontrolleret
04-04-2020 19:30:00;8.36;69.26;8.82;;Data er manuelt kontrolleret
04-04-2020 19:00:00;7.23;73.14;7.82;;Data er manuelt kontrolleret
04-04-2020 18:30:00;5.04;77.68;5.51;;Data er manuelt kontrolleret
04-04-2020 18:00:00;5.54;78.5;5.69;;Data er manuelt kontrolleret
04-04-2020 17:30:00;4.16;78.91;4.57;;Data er manuelt kontrolleret
04-04-2020 17:00:00;3.58;79.96;4.38;;Data er manuelt kontrolleret
04-04-2020 16:30:00;3.6;79.01;4.36;;Data er manuelt kontrolleret
04-04-2020 16:00:00;3.87;77.82;4.54;;Data er manuelt kontrolleret
04-04-2020 15:30:00;4.27;78.16;4.65;;Data er manuelt kontrolleret
04-04-2020 15:00:00;4.82;79.23;5.71;;Data er manuelt kontrolleret
04-04-2020 14:30:00;5.4;79.07;6.11;;Data er manuelt kontrolleret
04-04-2020 14:00:00;4.59;81.25;5.82;;Data er manuelt kontrolleret
04-04-2020 13:30:00;3.27;83.71;4.1;;Data er manuelt kontrolleret
04-04-2020 13:00:00;3.63;83.37;4.65;;Data er manuelt kontrolleret
04-04-2020 12:30:00;3.48;82;4.59;;Data er manuelt kontrolleret
04-04-2020 12:00:00;4.82;79.53;6.05;;Data er manuelt kontrolleret
04-04-2020 11:30:00;3.21;80.81;4.29;;Data er manuelt kontrolleret
04-04-2020 11:00:00;4.03;80.18;5.44;;Data er manuelt kontrolleret
04-04-2020 10:30:00;3;79.92;3.87;;Data er manuelt kontrolleret
04-04-2020 10:00:00;3.25;75.66;4.17;;Data er manuelt kontrolleret
04-04-2020 09:30:00;3.23;75.28;4.19;;Data er manuelt kontrolleret
04-04-2020 09:00:00;4.11;70.25;5.33;;Data er manuelt kontrolleret
04-04-2020 08:30:00;5.74;61.84;8.38;;Data er manuelt kontrolleret
04-04-2020 08:00:00;6.52;52.37;9.76;;Data er manuelt kontrolleret
04-04-2020 07:30:00;7.06;50.54;9.34;;Data er manuelt kontrolleret
04-04-2020 07:00:00;7.33;49.61;8.9;;Data er manuelt kontrolleret
04-04-2020 06:30:00;8.03;45.61;9.55;;Data er manuelt kontrolleret
04-04-2020 05:30:00;8.26;47.8;8.65;;Data er manuelt kontrolleret
04-04-2020 05:00:00;6.23;53.57;7;;Data er manuelt kontrolleret
04-04-2020 04:30:00;2.81;61.9;3.14;;Data er manuelt kontrolleret
04-04-2020 04:00:00;3.39;66.28;3.64;;Data er manuelt kontrolleret
04-04-2020 03:30:00;2.83;69.77;2.49;;Data er manuelt kontrolleret
04-04-2020 03:00:00;1.95;;2.16;;Data er manuelt kontrolleret
04-04-2020 02:30:00;2.25;67.73;2.64;;Data er manuelt kontrolleret
04-04-2020 02:00:00;3.46;65.8;3.31;;Data er manuelt kontrolleret
04-04-2020 01:30:00;2.37;72.36;2.28;;Data er manuelt kontrolleret
04-04-2020 01:00:00;1.62;74.09;1.6;;Data er manuelt kontrolleret
04-04-2020 00:30:00;1.68;74.66;1.82;;Data er manuelt kontrolleret
04-04-2020 00:00:00;1.93;73.89;2.22;5.76;Data er manuelt kontrolleret
03-04-2020 23:30:00;1.87;74.96;1.68;;Data er manuelt kontrolleret
03-04-2020 23:00:00;2.6;71.05;2.22;;Data er manuelt kontrolleret
03-04-2020 22:30:00;2.2;73.06;2.24;;Data er manuelt kontrolleret
03-04-2020 22:00:00;2.89;75.14;2.93;;Data er manuelt kontrolleret
03-04-2020 21:30:00;2.75;78.79;3.26;;Data er manuelt kontrolleret
03-04-2020 21:00:00;3.15;78.23;3.53;;Data er manuelt kontrolleret
03-04-2020 20:30:00;3.94;78.96;3.95;;Data er manuelt kontrolleret
03-04-2020 20:00:00;2.7;82.17;2.72;;Data er manuelt kontrolleret
03-04-2020 19:30:00;2.02;83.54;2.49;;Data er manuelt kontrolleret
03-04-2020 19:00:00;2.2;85.13;2.03;;Data er manuelt kontrolleret
03-04-2020 18:30:00;1.95;85.23;1.93;;Data er manuelt kontrolleret
03-04-2020 18:00:00;1.95;85.03;2.13;;Data er manuelt kontrolleret
03-04-2020 17:30:00;2;84.99;2.43;;Data er manuelt kontrolleret
03-04-2020 17:00:00;1.85;85.82;2.55;;Data er manuelt kontrolleret
03-04-2020 16:30:00;2.16;86.22;2.74;;Data er manuelt kontrolleret
03-04-2020 16:00:00;1.91;86.22;2.38;;Data er manuelt kontrolleret
03-04-2020 15:30:00;1.68;86.49;2.07;;Data er manuelt kontrolleret
03-04-2020 15:00:00;1.87;85.56;2.53;;Data er manuelt kontrolleret
03-04-2020 14:30:00;1.69;85.14;2.32;;Data er manuelt kontrolleret
03-04-2020 14:00:00;1.46;85.13;2.2;;Data er manuelt kontrolleret
03-04-2020 13:30:00;2.62;83.56;3.13;;Data er manuelt kontrolleret
03-04-2020 13:00:00;2.82;82.51;3.89;;Data er manuelt kontrolleret
03-04-2020 12:30:00;2.19;81.38;2.97;;Data er manuelt kontrolleret
03-04-2020 12:00:00;2.29;79.73;2.65;;Data er manuelt kontrolleret
03-04-2020 11:30:00;2.38;79.81;3.34;;Data er manuelt kontrolleret
03-04-2020 11:00:00;2.53;78.88;4.2;;Data er manuelt kontrolleret
03-04-2020 10:30:00;2.4;78.96;3.49;;Data er manuelt kontrolleret
03-04-2020 10:00:00;3.28;77.85;4.91;;Data er manuelt kontrolleret
03-04-2020 09:30:00;2.63;79.2;3.87;;Data er manuelt kontrolleret
03-04-2020 09:00:00;3.21;78.66;4.38;;Data er manuelt kontrolleret
03-04-2020 08:30:00;2.63;80.07;3.9;;Data er manuelt kontrolleret
03-04-2020 08:00:00;2.5;81.14;3.4;;Data er manuelt kontrolleret
03-04-2020 07:30:00;3.96;79.87;5.24;;Data er manuelt kontrolleret
03-04-2020 07:00:00;3.09;80.46;4.11;;Data er manuelt kontrolleret
